key,title,reason
11161269,Event-Driven Optimal Formation Control of Nonlinear Multi-Agent Systems Through Reinforcement Learning,no_IaC_term
10821759,SHELLEY: Exploring Learning-Based Network Alignment on Biological Data,no_IaC_term
8280638,Antecedents and patterns of e-Business adoption among small and medium enterprises (SMEs),no_IaC_term
10919277,Low-rank Regularized Long-term Forecasting Model for Wind Power Forecasting,no_IaC_term
8280654,"Application of GIS in the spatial analysis to assessing the infrastructure dynamics of slum in Papua, Indonesia",no_IaC_term
9624157,Anomaly detection in Hyper Suprime-Cam galaxy images with generative adversarial networks,no_IaC_term
10822355,Exploring Drug Repurposing Success Stories Through a Network-based Approach: Insights from a Case Study,no_IaC_term
10919440,Detection of Freezing of Gait in Parkinson's Disease Based on Deep Neural Networks and Machine Learning Models,no_IaC_term
10919364,Intelligent Decision-Making Methods for Tailings Filling in High-Cold Open-Pit Coal Mines,no_IaC_term
10364208,Bayesian Inference of Mechanical Property Parameters and Layup Orientation Angle in a Composite Wing,no_IaC_term
11161201,Data-Driven Trajectory Tracking Control of Underactuated Marine Surface Vessel via Adaptive Dynamic Programming,no_IaC_term
11161417,Aviation Support System Optimization Through Process Simulation and Effectiveness Evaluation of Carrier-Based Aircraft Launch and Recovery,no_IaC_term
10364102,Precise Fluence Map Prediction for Intensity-Modulated Radiation Therapy by Leveraging nmODE,no_IaC_term
11161704,Feature Extraction of Sublingual Veins for Auxiliary Diagnosis of Type 2 Diabetes Mellitus,no_IaC_term
7905761,"Selection of cloud deployment model for Ministry of Foreign Affairs using Benefit, Cost, Opportunity, and Risk (BCOR) Analysis and Analytic Hierarchy Process (AHP)",no_IaC_term
10919316,The Experimental Study on Optical Transfer Function Through MATLAB Software Simulation,no_IaC_term
9111374,Spectroscopy of hot γ Doradus and A–F hybrid Kepler candidates close to the hot border of the δ Scuti instability strip,no_IaC_term;no_quality_term
8780507,"Comparison of Job Position Based Promotion Using: VIKOR, ELECTRE And Promethee Method",no_IaC_term
8280592,Empirical study on consumer acceptance of mobile applications in Jakarta Indonesia,no_IaC_term
10364241,Convolutional Neural Networks with Neural Memory Ordinary Differential Equations,no_IaC_term
8280575,EMPIRICAL study on consumer acceptance of mobile applications in Jakarta Indonesia,no_IaC_term
10919297,Intelligent-Aided Design for Control Parameters of Kitchen Waste Pretreatment Based on the Specific Bayesian Network Expert System,no_IaC_term
10919300,Post-processing Strategy of Hub-type Shift Mechanism 3DHT After Hitting Teeth,no_IaC_term
986489,A personal computer-based monitoring and control system for electron accelerators,no_quality_term
8780512,Review of the Recent Research on Automatic Text Summarization in Bahasa Indonesia,no_IaC_term
7907437,A New Method for Color Quantization,no_IaC_term
10363988,Design of Expert PID-based Temperature Control System for Extrusion Machine,no_IaC_term
10919378,Big Data Governance Technology for Open-Pit Mine Safety,no_IaC_term
10919328,Distributed Model-Free Adaptive Containment Control for Nonlinear Multi-Agent Systems Under DoS Attacks and Actuator Faults,no_IaC_term
10919351,Exploring the Application of Retrieval-Augmented Generation Technology in Defense Technology Intelligence,no_IaC_term
11160809,Dynamic Event-Triggered Adaptive Optimal Control for Nonlinear Systems by Using Experience Replay,no_IaC_term
10363911,Optimized Design of an Advanced Control Scheme for Energy-Efficient Solution Dehumidification Air Conditioning Systems,no_IaC_term
10919415,Detection Method Of Surface Fixation Mirror Face Shape Based On Ellipse Fitting,no_IaC_term
10363910,Airspeed Identification of Stratospheric Airships,no_IaC_term
11161656,Distributionally Robust Optimal Power Flow Considering Renewable Energy and Load Uncertainties,no_IaC_term
10919341,Estimating Wear of Diaphragm Spring Clutch,no_IaC_term
10919274,High-Dimensional Industry Network Based on Adaptive T-Lasso Algorithm,no_IaC_term
10919384,Synchronization of Reaction-Diffusion Complex-Valued Neural Networks via Event-Triggered Sampling Iterative Learning Control,no_IaC_term
10919290,Distributed Economic Dispatch of Multi-Microgrid Considering Environmental Cost,no_IaC_term
10919432,AGV Self-Organizing Network Technology Based on 5G Data Governance,no_IaC_term
9658534,Developing Docker and Docker-Compose Specifications: A Developers’ Survey,no_quality_term
8280643,User perceptions of mobile internet services performance in borneo,no_IaC_term
8780557,Classification for Multiformat Object of Cultural Heritage using Deep Learning,no_IaC_term;no_quality_term
8280612,Critical factors of transparency and trust for evaluating e-government services for the poor,no_IaC_term
8780571,Measurement of Employee Information Security Awareness: Case Study at A Government Institution,no_IaC_term
8780511,An Integrated Framework to Investigate Influencing Factors of User's Engagements on Instagram Contents,no_IaC_term
11161149,An Intelligent Large Knowledge Framework in Predictive Maintenance,no_IaC_term;no_quality_term
7362800,Non local means image denoising using noise-adaptive SSIM,no_IaC_term
9554190,Using the Rotationally Invariant Spectrum to Study the Impact of Assimilating Insar Products in an NWP Model,no_IaC_term
8780520,Prediction the Crime Motorcycles of Theft using ARIMAX-TFM with Single Input,no_IaC_term
8280627,Generating automatic marker based on combined directional images from frequency domain for Dental Panoramic Radiograph Segmentation,no_IaC_term
7763808,Multitemporal Backscattering Logistic Analysis for Intertidal Bathymetry,no_IaC_term
4079533,Design and Analysis of Sensing Scheduling Algorithms under Partial Coverage for Object Detection in Sensor Networks,no_IaC_term
7115902,"Integration of InSAR Analysis and Numerical Modeling for the Assessment of Ground Subsidence in the City of Lisbon, Portugal",no_IaC_term
10091580,QUIJOTE scientific results – VII. Galactic AME sources in the QUIJOTE-MFI northern hemisphere wide survey,no_IaC_term
10919459,A Performance Investigation of Multimodal Multiobjective Optimization Algorithms in Solving Two Types of Real-World Problems,no_IaC_term
11160963,Analysis of A Nation's Trade Position Based on Industrial Heterogeneity,no_IaC_term
9995586,PROCONSUL: PRObabilistic exploration of CONnectivity Significance patterns for disease modULe discovery,no_IaC_term
10919427,Res-SRNN: Residual Spiking Recurrent Neural Network for Efficient Video Recognition,no_IaC_term
10919439,Risk Assessment of Satellite Constellations Using Network Theory,no_IaC_term
994296,Efficient implementation of reduce-scatter in MPI,no_IaC_term
7905714,Retracted: Stomach disorder detection through the Iris Image using Backpropagation Neural Network,no_IaC_term
10919400,DCSE: Domain Confusion with Self-Ensembling for Unsupervised Domain Adaptation,no_IaC_term
10363851,Unsupervised Domain Adaptation Methods for Causal Correlation,no_IaC_term
11161558,Cluster-LLM: Adaptive Real-Time Time-Series Anomaly Detection Using LLMs,no_IaC_term
10919280,A Knowledge Archive-Based Framework for Multitask Multimodal Optimization Problems,no_IaC_term
10919426,Deep Learning Model for Short-Term Island Temperature Prediction Based on Wavelet Denoising and Multi-Scale Attention Mechanism,no_IaC_term
10919338,Prediction in Deformation Analysis of Deep Foundation Pit Group Based on Convolutional Neural Network,no_IaC_term
11161896,YOLO-DeepSORT Empowered UAV-based Traffic Behavior Analysis: A Novel Trajectory Extraction Tool for Traffic Moving Objects at Intersections,no_IaC_term
11161543,Multi-Mode MPC-Based Control of Exhaust Temperature and Load in a Gas Turbine,no_IaC_term
10919309,Decentralized Self-triggered Approximate Optimal Tracking Control of Modular Reconfigurable Robots Via Adaptive Dynamic Programming,no_IaC_term
10919329,An Event-Triggered Iteration Learning Control Method for a Batch Distillation Process,no_IaC_term
11161192,Reinforcement Learning Control with Motion Constraints for Autonomous UAV Landing on a Moving USV,no_IaC_term
10919353,A Multi-output Spatio-Temporal Synergistic Network-Based Soft Sensor Model for Engine Oil Indicators in Construction Machinery,no_IaC_term
11147360,Integrating DevOps Knowledge Using a University-Based Software Engineering Course in Nigerian Universities,no_quality_term
10363919,Theoretics of Zhang Neurodynamics Models for Position-Orientation Control of Soft Continuum Robots from Kinematic Modeling to Noise Suppression,no_IaC_term;no_quality_term
10363955,Simulating a Complex Giant System: A Case Study on Yellow River Basin,no_IaC_term;no_quality_term
11162001,HSS-UNet: A Hybrid State Space Reconstruction Network for Anomaly Detection of Catenary Fasteners,no_IaC_term;no_quality_term
10919452,An Electric Vehicle Dispatching Strategy to Improve Power Quality for Vulnerable Nodes in Distribution Network,no_IaC_term
11161636,Transmission Tower Detection Scheme Based on STPP-YOLO Network,no_IaC_term;no_quality_term
10919447,Event-Triggered Decentralized Stabilization for State-Constrained Nonlinear Interconnected Systems Using Adaptive Dynamic Programming,no_IaC_term
10919451,Bi-objective Location Planning Problem of Last-mile Logistics under Low-carbon Emissions,no_IaC_term
11161169,"Earlier Times in Front: Regardless of Comparison Sequence, Temporal Focus or Temporal Relative Span",no_IaC_term;no_quality_term
11161753,Variational Bayesian Methods in Smart Grid: A Comprehensive Review of Multi-Application Innovations,no_IaC_term
4069265,Camera Calibration from Images of Spheres,no_quality_term
10363900,Validation of Automatic Diabetic Retinopathy Screening and Diagnosis via Deep Neural Networks on Multi-modal Retinal Fundus Image Datasets,no_IaC_term
10364028,Decentralized Online Adaptive Control of Unknown Large-Scale Systems via Dynamic Event-Triggered Strategy,no_IaC_term
10364146,Reinforcement Learning with Hierarchical Graph Structure for Flexible Job Shop Scheduling,no_IaC_term
10363807,Multi-Level Attention Network for Cross-Modal Hashing Retrieval,no_IaC_term
10363958,Medical Image Segmentation Using Discretized nmODE,no_IaC_term
10364022,Learning Compact Neural Network for Long-Term Time Series Forecasting,no_IaC_term
10363898,LC2R-ViT: Long-Range Cross-Residual Vision Transformer for Medical Image Classification,no_IaC_term
10919265,Control- Theoretic Distributed Algorithm for Solving Linear Equations: An Observer Perspective,no_IaC_term
11161803,Remaining Useful Life Prediction of Lithium-Ion Batteries Based on Transformer-GRU Parallel Hybrid Network Model,no_IaC_term
11161162,Event Triggered Optimal Control of Unknown Robot Systems with Online Parameter Estimation,no_IaC_term
11161659,Underwater Visual Docking Systems for AUVs: a Comprehensive Review,no_IaC_term
11161555,A Multi-Objective Feature Selection Algorithm Based on a New Feature Subsets Adjustment Strategy,no_IaC_term
11162003,Event-Driven Adaptive Optimal Control of a Class of Unknown Nonlinear Systems Via Generalized Fuzzy Hyperbolic Models,no_IaC_term
10919348,Extended State Observer-Based Fixed-time Nonsingular Sliding Mode Trajectory Tracking Control of USVs Subject to Actuator Faults,no_IaC_term
